QUOTE_DATE,UNDERLYING_LAST,EXPIRE_DATE,DTE,STRIKE,C_MID,RF_RATE
2022-04-19,444.89, 2022-04-29,10.0,434.0,13.255,0.008199999999999999
2020-09-04,342.52, 2022-03-18,560.0,440.0,4.449999999999999,0.0011
2022-11-29,395.31, 2022-12-08,9.0,392.0,7.145,0.042699999999999995
2021-10-18,447.25, 2021-12-17,60.04,140.0,307.355,0.0006
2020-10-13,350.17, 2020-12-31,79.04,318.0,38.18,0.0011
2021-01-11,378.75, 2021-02-12,32.0,445.0,0.025,0.0008
2022-10-05,377.12, 2022-10-31,26.0,393.0,3.5,0.0333
2020-11-03,335.91, 2020-11-23,20.0,175.0,161.405,0.001
2020-08-14,336.85, 2021-06-18,308.0,375.0,8.07,0.001
2022-02-10,449.28, 2022-05-20,98.96,409.0,48.0,0.0040999999999999995
2021-09-27,442.67, 2021-10-20,23.0,418.0,26.515,0.0004
2021-07-27,439.04, 2022-03-18,234.0,150.0,288.995,0.0005
2020-09-10,333.92, 2022-12-16,827.04,485.0,3.645000000000001,0.0012
2021-12-22,467.71, 2022-01-21,30.0,336.0,131.91500000000002,0.0008
2021-04-13,412.79, 2021-06-30,78.0,225.0,187.955,0.0003
2021-04-22,412.35, 2021-09-30,161.0,417.0,15.8,0.0003
2022-04-18,437.95, 2022-04-18,0.0,382.0,55.575,0.008199999999999999
2021-05-18,411.94, 2021-05-21,3.0,338.0,74.05,0.0002
2020-11-03,335.91, 2021-06-30,238.96,353.0,15.34,0.001
2021-05-20,415.1, 2021-12-17,211.04,301.0,116.895,0.0001
2020-06-11,300.69, 2020-08-21,71.0,240.0,63.73,0.0017000000000000001
2022-08-24,413.63, 2022-10-21,58.0,416.0,12.305,0.0273
2021-11-16,469.17, 2021-12-17,31.0,145.0,324.195,0.0005
2021-10-21,453.63, 2021-11-08,18.04,480.0,0.025,0.0006
2021-08-30,452.18, 2021-09-01,2.0,355.0,97.2,0.0005
2021-08-09,442.14, 2022-02-18,193.04,417.0,38.38,0.0006
2020-11-16,362.45, 2021-05-21,185.96,308.0,60.885,0.0009
2022-09-30,357.27, 2022-10-10,10.0,397.0,0.035,0.0322
2022-03-14,416.98, 2022-05-20,67.0,435.0,9.355,0.0045000000000000005
2020-09-24,323.42, 2020-10-07,13.0,250.0,73.68,0.001
2021-07-19,424.93, 2021-12-17,151.04,429.0,16.675,0.0005
2022-03-09,427.36, 2024-01-19,681.0,570.0,6.69,0.0038
2021-09-03,453.08, 2022-12-16,469.04,500.0,13.405,0.0005
2022-11-08,382.0, 2022-12-30,52.0,347.0,39.53,0.040999999999999995
2022-03-25,452.55, 2022-12-16,266.04,525.0,3.615,0.0053
2022-07-08,388.69, 2022-08-19,42.0,444.0,0.195,0.0191
2022-05-18,392.11, 2022-05-18,0.0,357.0,34.625,0.0102
2022-06-28,380.72, 2022-07-13,15.0,370.0,14.855,0.0175
2021-05-06,419.05, 2021-05-26,20.0,433.0,0.475,0.0002
2022-02-04,448.6, 2022-02-11,7.0,427.0,22.485,0.0023
2021-09-29,434.37, 2021-10-20,21.0,416.0,21.845,0.0004
2021-09-13,446.56, 2024-01-19,858.04,445.0,51.8,0.0006
2022-07-14,377.96, 2022-08-10,27.0,410.0,0.585,0.0233
2020-05-04,283.59, 2021-01-15,256.04,273.0,33.33,0.0013
2021-06-29,427.69, 2021-08-06,38.0,426.0,7.645,0.0004
2021-12-07,468.29, 2021-12-31,24.0,331.0,137.16000000000005,0.0006
2020-10-08,343.65, 2021-01-15,99.04,304.0,46.225,0.0009
2020-04-30,290.26, 2020-05-22,22.0,295.0,5.77,0.0009
2020-11-11,356.72, 2020-12-31,50.0,400.0,0.275,0.0009
2022-10-17,366.79, 2023-06-16,242.0,342.0,50.47,0.0382
2020-07-08,316.16, 2020-07-17,9.0,242.0,74.13,0.0015
2022-08-29,402.65, 2022-12-16,109.04,359.0,52.365,0.028900000000000002
2022-03-09,427.36, 2022-03-30,20.96,382.0,46.32,0.0038
2021-03-30,394.78, 2022-01-21,297.04,545.0,0.1699999999999999,0.0002
2020-11-03,335.91, 2021-03-19,135.96,325.0,27.065,0.001
2020-08-21,339.45, 2020-12-31,132.04,352.0,10.12,0.001
2020-02-10,334.75, 2020-09-18,220.96,340.0,11.225,0.0155
2022-12-07,393.11, 2022-12-16,9.0,419.0,0.265,0.042
2020-07-08,316.16, 2020-10-16,100.0,361.0,1.0550000000000002,0.0015
2022-01-26,433.21, 2024-01-19,723.0,440.0,50.5,0.0019
2020-12-11,366.24, 2020-12-31,20.0,369.0,3.595,0.0008
2020-07-16,320.86, 2020-08-14,29.0,351.0,0.325,0.0011
2021-02-24,391.77, 2022-09-16,568.96,210.0,183.305,0.0003
2020-09-17,335.84, 2020-09-21,4.0,356.0,0.005,0.0009
2021-01-15,375.67, 2021-06-18,153.96,379.0,18.04,0.0009
2022-05-30,415.26, 2022-06-17,18.0,478.0,0.045,0.0009
2022-08-18,427.84, 2023-06-16,302.0,375.0,74.16,0.026099999999999998
2021-07-26,440.99, 2023-01-20,543.04,310.0,136.5,0.0005
2022-02-24,428.06, 2022-03-31,34.96,449.0,3.34,0.0033
2020-11-17,360.72, 2022-09-16,667.96,345.0,46.605,0.0009
2022-11-08,382.0, 2023-02-17,101.0,368.0,29.495,0.040999999999999995
2020-06-23,311.99, 2020-09-30,99.0,247.0,68.845,0.0016
2022-04-19,444.89, 2022-05-02,13.0,493.0,0.005,0.008199999999999999
2020-12-31,373.93, 2021-06-30,180.96,302.0,77.89,0.0009
2020-05-12,286.55, 2021-01-15,248.04,295.0,19.985,0.0013
2021-09-16,447.15, 2022-03-31,196.0,427.0,36.57,0.0004
2020-12-28,372.22, 2021-12-17,354.0,389.0,18.795,0.0011
2021-06-07,422.23, 2021-12-17,193.04,305.0,118.625,0.0002
2022-04-14,437.94, 2022-04-29,15.0,438.0,6.625,0.0078000000000000005
2021-11-11,463.81, 2021-11-19,8.0,469.0,1.0950000000000002,0.0078000000000000005
2020-08-31,349.37, 2021-03-31,212.0,350.0,23.98,0.0011
2021-05-25,418.25, 2021-06-16,22.0,330.0,88.38,0.0002
2022-10-31,386.15, 2024-01-19,445.04,205.0,188.76,0.0406
2020-11-12,353.33, 2021-06-18,217.96,405.0,3.34,0.001
2022-05-12,392.37, 2022-05-18,6.0,400.0,3.215,0.0095
2021-08-12,445.06, 2022-01-21,162.04,379.0,70.72,0.0006
2021-03-26,395.84, 2021-09-30,188.0,414.0,10.14,0.0002
2021-11-02,461.87, 2022-03-18,136.0,483.0,6.725,0.0005
2022-05-13,401.58, 2022-12-30,231.04,565.0,0.105,0.0101
2021-09-10,445.52, 2022-03-31,202.0,436.0,29.255,0.0005
2021-01-22,382.82, 2021-02-10,19.0,356.0,28.52,0.0008
2021-09-07,451.52, 2022-09-16,374.0,385.0,80.66999999999999,0.0005
2022-04-15,437.79, 2022-08-19,126.0,496.0,1.395,0.0005
2021-04-01,400.53, 2021-12-17,260.04,286.0,117.48,0.0002
2020-05-14,285.04, 2020-12-31,231.04,223.0,69.81,0.0012
2020-08-17,337.9, 2020-09-30,44.0,235.0,103.065,0.001
2020-07-24,320.91, 2020-09-18,56.0,226.0,95.38,0.0011
2020-04-15,277.75, 2020-11-20,219.04,347.0,1.64,0.0014000000000000002
2022-09-08,400.39, 2022-09-21,13.0,405.0,3.8,0.0297
2020-09-02,357.78, 2021-03-19,198.0,480.0,0.365,0.0012
2021-06-03,418.82, 2021-07-07,34.0,285.0,133.89499999999998,0.0002
2021-08-06,442.47, 2021-08-18,12.0,467.0,0.01,0.0006
2020-08-11,332.8, 2020-11-20,101.04,440.0,0.03,0.0011
2021-07-14,436.29, 2021-07-21,7.0,456.0,0.015,0.0006
2020-02-10,334.75, 2020-03-20,38.96,307.0,29.14,0.0155
2022-01-03,477.77, 2022-03-18,73.96,380.0,99.33,0.0009
2021-09-20,434.01, 2021-10-01,11.0,399.0,36.24,0.0004
2021-02-18,390.83, 2021-03-19,28.96,209.0,181.61,0.0003
2020-06-04,311.34, 2020-12-31,210.04,395.0,0.29,0.0015
2020-04-03,247.95, 2020-04-17,14.0,175.0,73.32,0.001
2021-11-19,468.91, 2021-12-01,12.0,385.0,84.025,0.0005
2021-12-06,458.82, 2023-03-17,465.96,220.0,239.365,0.0006
2021-04-15,415.83, 2021-06-18,64.0,385.0,34.33,0.0002
2021-11-05,468.53, 2021-12-17,42.04,392.0,77.28999999999999,0.0005
2022-07-25,395.54, 2022-12-30,158.04,387.0,30.17,0.0255
2021-02-08,390.52, 2021-03-19,38.96,195.0,195.28,0.0005
2022-08-31,395.13, 2022-09-16,16.0,353.0,42.68,0.0287
2021-02-24,391.77, 2021-12-17,296.0,417.0,15.265,0.0003
2022-01-05,468.46, 2023-01-20,380.0,415.0,74.83500000000001,0.0009
2022-08-05,413.44, 2022-09-16,42.0,403.0,17.965,0.0248
2021-03-12,394.02, 2021-06-30,109.96,364.0,37.51,0.0004
2020-09-02,357.78, 2021-12-17,471.04,360.0,33.230000000000004,0.0012
2020-01-09,326.59, 2021-03-19,434.96,375.0,2.635,0.0151
2020-03-17,254.1, 2020-04-08,22.0,165.0,88.74000000000001,0.0019
2021-06-08,422.27, 2021-07-07,29.0,485.0,0.005,0.0002
2022-07-01,381.2, 2023-01-20,203.04,380.0,29.43,0.0166
2020-09-24,323.42, 2020-11-06,43.04,334.0,6.715,0.001
2020-09-09,339.78, 2020-11-20,72.04,175.0,164.965,0.0012
2021-01-21,384.19, 2021-03-19,56.96,160.0,224.45,0.0009
2022-10-17,366.79, 2022-10-19,2.0,421.0,0.005,0.0382
2022-11-01,384.59, 2023-03-31,150.0,368.0,36.485,0.0406
2021-09-20,434.01, 2021-12-17,88.04,45.0,389.18,0.0004
2021-07-06,432.88, 2021-08-06,31.0,458.0,0.125,0.0005
2021-03-02,386.55, 2021-04-16,44.96,277.0,110.105,0.0004
2021-06-17,421.89, 2022-01-21,218.04,260.0,162.055,0.0004
2022-12-07,393.11, 2024-06-21,561.96,185.0,215.25,0.042
2020-10-15,347.54, 2021-01-15,92.04,370.0,5.130000000000001,0.0011
2021-08-03,441.17, 2021-12-31,150.04,357.0,87.39,0.0005
2022-12-29,383.33, 2022-12-29,0.0,442.0,0.005,0.0434
2020-10-22,344.67, 2021-02-19,120.04,326.0,30.585,0.0009
2022-09-01,396.39, 2023-03-31,211.0,503.0,0.8300000000000001,0.0288
2021-11-09,467.38, 2021-11-10,1.0,490.0,0.005,0.0004
2021-10-11,434.69, 2021-11-19,39.04,392.0,44.71,0.0004
2020-08-13,336.82, 2022-06-17,673.0,140.0,196.955,0.001
2020-01-27,323.51, 2020-07-17,171.96,336.0,6.66,0.0152
2022-03-30,458.41, 2022-06-17,79.0,419.0,45.945,0.0055000000000000005
2022-03-15,426.05, 2022-04-06,22.0,430.0,8.059999999999999,0.0046
2020-06-12,304.33, 2020-06-26,14.0,321.0,0.99,0.0016
2020-12-16,370.17, 2021-01-22,37.0,260.0,110.26,0.0009
2020-04-01,246.04, 2020-12-18,261.04,358.0,0.38,0.0009
2021-12-28,476.92, 2022-06-17,170.96,467.0,29.715,0.0006
2022-01-31,449.88, 2022-02-25,25.0,506.0,0.045,0.0024
2022-10-20,365.52, 2022-11-11,22.04,338.0,30.72,0.0391
2020-08-18,338.58, 2020-12-18,122.04,296.0,48.655,0.0009
2021-01-05,371.31, 2021-06-18,163.96,387.0,11.72,0.0009
2020-05-14,285.04, 2020-06-01,18.0,314.0,0.06,0.0012
2022-11-07,380.01, 2023-03-31,143.96,503.0,0.185,0.0412
2020-10-23,345.64, 2021-06-18,238.0,390.0,5.345000000000001,0.001
2021-11-17,468.12, 2022-09-30,316.96,345.0,129.55,0.0005
2020-11-30,362.31, 2020-12-07,7.0,350.0,12.54,0.0008
2020-04-15,277.75, 2020-06-19,65.0,210.0,70.05,0.0014000000000000002
2022-04-04,456.7, 2023-06-16,438.0,220.0,239.705,0.0067
2020-10-13,350.17, 2021-03-19,157.0,242.0,110.49,0.0011
2021-08-18,439.25, 2021-12-31,135.04,343.0,98.725,0.0007000000000000001
2020-11-24,363.22, 2021-01-15,52.0,347.0,21.045,0.0009
2022-10-06,373.21, 2022-10-12,6.0,378.0,2.965,0.0332
2022-03-02,437.79, 2022-04-01,29.96,460.0,2.465,0.0033
2020-11-13,358.1, 2020-12-18,35.0,298.0,60.92,0.0009
2021-12-06,458.82, 2022-09-16,283.96,455.0,35.57,0.0006
2021-11-10,463.67, 2021-12-08,28.0,515.0,0.015,0.0005
2020-12-08,370.2, 2020-12-31,23.0,420.0,0.01,0.0009
2021-08-31,451.6, 2021-09-22,22.0,270.0,181.625,0.0004
2020-06-25,307.31, 2021-12-17,540.04,455.0,0.7949999999999999,0.0016
2021-10-28,458.27, 2021-12-17,50.04,355.0,103.88,0.0006
2020-04-01,246.04, 2020-04-29,28.0,325.0,0.06,0.0009
2022-05-25,397.36, 2022-09-16,114.0,389.0,27.035,0.0105
2022-02-21,434.23, 2023-03-17,388.96,230.0,206.18,0.0105
2021-08-10,442.67, 2021-08-30,20.0,387.0,55.93,0.0005
2022-06-13,375.01, 2022-06-29,16.0,350.0,26.74,0.0169
2021-01-11,378.75, 2021-01-15,4.0,410.0,0.005,0.0008
2022-11-10,394.62, 2022-11-11,1.0,360.0,34.915000000000006,0.0409
2022-05-04,428.97, 2022-06-10,37.0,300.0,129.385,0.0088
2021-02-02,381.47, 2021-06-18,135.96,365.0,31.59,0.0007000000000000001
2021-11-12,467.25, 2023-06-16,580.96,560.0,8.085,0.0005
2022-08-22,413.41, 2022-08-22,0.0,352.0,61.32,0.0274
2020-06-05,319.4, 2021-01-15,224.04,430.0,0.14,0.0015
2020-01-21,331.29, 2020-12-18,332.0,298.0,42.665,0.015300000000000001
2020-06-15,307.11, 2020-07-31,46.0,326.0,3.245,0.0018
2021-04-30,417.28, 2021-09-30,153.0,415.0,19.025,0.0001
2020-04-23,279.01, 2020-04-27,4.0,264.0,15.54,0.0011
2022-12-27,381.38, 2023-02-03,38.0,404.0,2.66,0.0435
2021-03-29,395.76, 2022-03-18,354.0,225.0,171.825,0.0003
2021-03-19,389.47, 2021-04-01,13.0,371.0,19.815,0.0001
2021-12-27,477.26, 2022-09-16,262.96,396.0,92.685,0.0006
2021-01-21,384.19, 2021-02-16,26.0,440.0,0.015,0.0009
2020-09-24,323.42, 2020-11-06,43.04,327.0,10.260000000000002,0.001
2021-02-10,390.09, 2021-02-19,9.0,342.0,48.11,0.0005
2021-09-27,442.67, 2021-10-25,28.0,365.0,78.13,0.0004
2022-08-30,398.17, 2022-09-23,24.0,377.0,24.77,0.0288
2022-06-09,401.48, 2022-06-15,6.0,434.0,0.045,0.0126
2020-01-24,328.74, 2021-01-15,357.0,293.0,45.365,0.0151
2021-09-08,450.97, 2023-03-17,555.0,195.0,256.0,0.0005
2021-04-12,411.63, 2022-02-18,312.04,455.0,7.465,0.0002
2020-03-02,308.9, 2020-03-02,0.0,255.0,53.94,0.011000000000000001
2021-06-21,420.84, 2021-10-15,116.0,195.0,226.155,0.0005
2022-09-20,384.16, 2022-09-21,1.0,413.0,0.01,0.0326
2020-08-06,334.31, 2020-11-20,106.04,125.0,209.355,0.001
2020-03-18,241.23, 2020-03-20,2.0,136.0,103.625,0.0002
2020-09-08,333.24, 2022-01-21,500.04,230.0,109.355,0.0013
2020-06-19,308.53, 2020-06-29,10.0,300.0,11.5,0.0015
2021-01-29,370.25, 2022-01-21,357.0,371.0,33.235,0.0006
2020-06-01,305.45, 2020-06-24,23.0,170.0,135.51,0.0014000000000000002
2022-03-17,440.76, 2022-04-13,27.0,416.0,27.495,0.004
2022-06-16,366.89, 2022-06-24,8.0,345.0,21.945,0.0154
2021-11-05,468.53, 2022-09-16,315.0,489.0,18.995,0.0005
2021-07-12,437.2, 2023-12-15,886.04,415.0,59.65,0.0005
2022-05-13,401.58, 2022-05-20,7.0,460.0,0.015,0.0101
2022-12-19,380.02, 2025-03-21,822.96,280.0,128.76,0.042800000000000005
2020-01-24,328.74, 2021-12-17,693.0,284.0,58.07,0.0151
2021-09-23,443.13, 2021-10-27,34.0,436.0,12.92,0.0003
2021-10-14,442.47, 2022-09-16,337.0,435.0,35.52,0.0005
2022-05-06,411.41, 2022-05-20,14.0,432.0,1.49,0.0084
2021-09-02,453.21, 2021-09-13,11.0,510.0,0.005,0.0005
2022-02-22,429.65, 2022-03-21,26.96,464.0,0.53,0.0039000000000000003
2020-05-15,286.29, 2020-09-18,126.0,200.0,87.83500000000001,0.0012
2020-08-14,336.85, 2020-10-16,63.0,247.0,90.315,0.001
2022-12-15,389.71, 2023-01-20,36.0,408.0,2.63,0.042199999999999994
2022-12-05,399.58, 2023-01-06,32.0,410.0,4.25,0.042699999999999995
2022-12-13,401.95, 2023-01-20,38.0,401.0,11.1,0.0426
2021-09-16,447.15, 2021-10-29,43.0,466.0,0.73,0.0004
2021-08-10,442.67, 2021-12-31,143.04,363.0,82.81,0.0005
2022-09-19,388.54, 2022-09-19,0.0,359.0,29.305,0.0329
2021-04-09,411.44, 2021-04-12,3.0,431.0,0.005,0.0002
2022-08-05,413.44, 2023-06-16,315.0,250.0,169.62,0.0248
2021-02-01,376.19, 2021-02-10,9.0,349.0,28.44,0.0007000000000000001
2022-11-24,402.42, 2022-11-30,6.0,345.0,57.665,0.0007000000000000001
2021-07-20,431.07, 2021-08-20,31.0,570.0,0.005,0.0005
2022-10-13,365.96, 2024-01-19,463.04,350.0,58.0,0.0364
2020-10-14,347.93, 2020-10-21,7.0,327.0,21.245,0.0012
2022-10-20,365.52, 2023-03-31,162.0,490.0,0.485,0.0391
2021-09-22,437.78, 2021-11-19,58.04,436.0,13.38,0.0003
2021-10-20,452.39, 2021-11-17,28.04,407.0,45.95,0.0005
2021-09-01,451.85, 2022-03-31,211.0,443.0,27.655,0.0005
2021-07-06,432.88, 2021-07-07,1.0,457.0,0.005,0.0005
2020-09-11,334.1, 2020-10-05,24.0,340.0,4.17,0.0011
2021-08-06,442.47, 2021-12-17,133.04,460.0,6.95,0.0006
2020-02-10,334.75, 2020-02-14,4.0,307.5,27.18,0.0155
2021-12-31,475.08, 2022-03-31,89.96,497.0,4.04,0.0006
2020-09-04,342.52, 2020-12-18,105.04,215.0,128.45999999999998,0.0011
2021-11-08,468.99, 2021-12-01,23.0,550.0,0.005,0.0006
2022-02-14,438.98, 2022-03-02,16.0,325.0,114.045,0.0045000000000000005
2020-06-26,299.98, 2020-12-18,175.04,322.0,11.61,0.0014000000000000002
2021-02-17,392.43, 2021-12-17,303.0,325.0,78.935,0.0004
2021-03-23,389.59, 2021-04-12,20.0,280.0,109.715,0.0001
2021-08-05,441.73, 2021-08-16,11.0,320.0,121.76,0.0005
2020-07-28,321.27, 2020-09-30,64.0,296.0,30.73,0.0011
2021-06-17,421.89, 2021-07-23,36.0,426.0,3.775,0.0004
2021-08-26,446.33, 2021-08-30,4.0,405.0,41.36,0.0005
2021-06-22,423.09, 2022-09-16,451.0,580.0,0.52,0.0004
2021-12-08,469.54, 2022-03-18,99.96,125.0,344.57500000000005,0.0007000000000000001
2021-04-07,406.57, 2021-04-30,23.0,210.0,196.635,0.0002
2020-05-12,286.55, 2020-10-16,157.0,291.0,17.42,0.0013
2022-04-14,437.94, 2022-05-09,25.0,510.0,0.005,0.0078000000000000005
2022-02-15,445.94, 2023-06-16,485.96,595.0,3.165,0.0040999999999999995
2020-06-01,305.45, 2020-06-03,2.0,315.0,0.06,0.0014000000000000002
2020-04-20,281.76, 2020-05-22,32.0,285.0,10.53,0.0012
2022-07-25,395.54, 2022-08-26,32.0,358.0,39.92,0.0255
2022-03-28,455.85, 2022-03-30,2.0,416.0,39.52,0.006
2022-12-23,382.88, 2025-01-17,756.0,485.0,17.55,0.042300000000000004
2020-05-12,286.55, 2020-06-05,24.0,321.0,0.09,0.0013
2022-06-01,409.64, 2022-06-17,16.0,235.0,175.175,0.011200000000000002
2021-12-27,477.26, 2022-03-18,80.96,427.0,55.305,0.0006
2022-12-30,382.44, 2023-01-05,6.0,416.0,0.005,0.043
2021-04-26,417.65, 2021-05-05,9.0,393.0,24.705,0.0003
2022-10-06,373.21, 2023-06-16,253.0,225.0,155.05,0.0332
2022-07-14,377.96, 2023-01-20,190.04,370.0,32.754999999999995,0.0233
2021-04-16,417.35, 2021-04-16,0.0,384.0,33.215,0.0002
2022-08-16,429.69, 2023-03-31,227.0,540.0,0.835,0.026099999999999998
2020-08-18,338.58, 2021-03-31,225.0,348.0,16.424999999999997,0.0009
2022-08-25,419.5, 2023-06-16,295.0,580.0,0.37,0.0278
2022-08-31,395.13, 2023-03-31,212.0,415.0,20.385,0.0287
2021-08-24,447.96, 2022-01-21,150.04,443.0,20.855,0.0005
2021-04-01,400.53, 2021-05-21,50.0,379.0,25.18,0.0002
2020-07-20,324.27, 2020-08-07,18.0,302.0,23.76,0.0013
2020-05-05,286.15, 2021-03-31,330.0,299.0,21.575000000000003,0.0013
2022-05-19,389.46, 2022-06-22,34.0,424.0,1.14,0.0104
2020-03-30,261.56, 2020-05-15,46.0,290.0,4.32,0.0012
2020-08-07,334.57, 2020-12-31,146.04,360.0,6.05,0.001
2020-05-18,294.94, 2020-11-20,186.04,312.0,11.995,0.0013
2021-05-12,405.57, 2021-05-26,14.0,300.0,105.67,0.0002
2022-07-26,390.92, 2023-03-17,234.0,367.0,47.07,0.0248
2021-09-28,433.66, 2021-12-17,80.04,406.0,36.66,0.0004
2022-09-02,392.27, 2022-12-16,105.04,610.0,0.02,0.0285
2021-03-05,383.6, 2021-12-31,301.0,367.0,39.11,0.0004
2022-05-24,393.97, 2022-12-30,220.04,437.0,10.675,0.0105
2020-05-27,303.55, 2020-06-26,30.0,276.0,29.345,0.0015
2020-02-10,334.75, 2020-03-31,49.96,308.0,28.39,0.0155
2020-01-16,330.86, 2020-11-20,309.0,328.0,19.575000000000003,0.0152
2021-06-03,418.82, 2021-09-30,119.0,389.0,36.79,0.0002
2020-06-15,307.11, 2020-07-10,25.0,283.0,26.25,0.0018
2022-11-30,407.54, 2023-06-16,197.96,389.0,42.05,0.042699999999999995
2021-03-23,389.59, 2021-05-21,59.0,309.0,81.89500000000001,0.0001
2022-04-05,451.06, 2022-04-22,17.0,414.0,37.565,0.006500000000000001
2021-01-11,378.75, 2021-01-13,2.0,240.0,138.67000000000002,0.0008
2021-07-20,431.07, 2021-11-19,122.04,405.0,35.815,0.0005
2021-01-22,382.82, 2021-01-25,3.0,363.0,20.195,0.0008
2021-08-09,442.14, 2022-12-16,494.04,385.0,75.245,0.0006
2021-03-18,391.34, 2022-02-18,337.04,398.0,25.875,0.0001
2021-01-08,381.24, 2021-09-17,251.96,401.0,13.55,0.0008
2021-01-27,374.34, 2021-02-08,12.0,388.0,1.22,0.0008
2022-03-24,450.42, 2022-04-25,32.0,445.0,12.8,0.005
2020-08-12,337.43, 2020-11-20,100.04,262.0,77.63,0.0011
2020-11-09,354.53, 2020-11-25,16.0,356.0,5.755,0.0011
2022-11-17,394.25, 2022-11-18,1.0,397.0,0.795,0.041299999999999996
2020-08-21,339.45, 2021-12-17,483.04,321.0,42.870000000000005,0.001
2020-05-04,283.59, 2020-05-15,11.0,357.0,0.005,0.0013
2021-09-13,446.56, 2022-06-30,290.0,320.0,130.445,0.0006
2021-04-15,415.83, 2021-06-18,64.0,406.0,16.895000000000003,0.0002
2022-12-01,407.4, 2022-12-01,0.0,399.0,8.515,0.042199999999999994
2020-10-15,347.54, 2021-05-21,218.0,450.0,0.65,0.0011
2021-08-02,437.6, 2022-06-30,332.0,467.0,13.345,0.0005
2020-05-18,294.94, 2020-06-30,43.0,331.0,0.29,0.0013
2022-03-08,416.38, 2022-04-22,44.96,440.0,5.205,0.0036
2021-12-20,454.99, 2022-01-21,32.0,463.0,6.065,0.0007000000000000001
2020-05-28,303.02, 2020-06-26,29.0,259.0,44.935,0.0015
2021-10-06,434.9, 2022-03-18,163.0,505.0,0.755,0.0004
2020-09-17,335.84, 2020-09-21,4.0,321.0,14.515,0.0009
2020-04-24,282.89, 2020-12-31,251.04,362.0,1.25,0.0012
2022-05-31,412.8, 2022-06-10,10.0,463.0,0.015,0.0113
2022-01-06,467.93, 2022-06-17,161.96,520.0,2.65,0.001
2022-10-04,377.8, 2023-03-17,164.0,335.0,57.13,0.0332
2021-05-18,411.94, 2021-06-09,22.0,440.0,0.065,0.0002
2020-03-20,228.95, 2020-05-15,56.0,269.0,3.425,0.0005
2022-10-06,373.21, 2022-10-14,8.0,423.0,0.015,0.0332
2021-11-18,469.72, 2022-06-30,223.96,407.0,73.06,0.0005
2022-08-11,420.0, 2022-08-26,15.0,405.0,16.86,0.0252
2020-11-16,362.45, 2020-11-25,9.0,240.0,122.015,0.0009
2020-01-09,326.59, 2022-01-21,743.0,430.0,1.19,0.0151
2022-09-20,384.16, 2022-12-16,87.04,427.0,3.465,0.0326
2020-05-26,299.2, 2020-09-18,115.0,286.0,24.655,0.0014000000000000002
2022-04-04,456.7, 2022-04-18,14.0,442.0,15.835,0.0067
2020-04-28,285.69, 2021-03-19,325.0,415.0,0.175,0.0011
2021-11-10,463.67, 2023-03-17,491.96,275.0,191.445,0.0005
2022-02-28,436.52, 2022-03-09,9.0,480.0,0.015,0.0037
2022-10-04,377.8, 2022-10-12,8.0,442.0,0.005,0.0332
2022-10-07,362.91, 2023-03-17,161.0,350.0,35.615,0.0331
2021-10-15,445.87, 2021-11-08,24.04,260.0,185.8,0.0005
2021-11-24,469.44, 2022-01-21,58.0,366.0,103.96,0.0006
2022-08-30,398.17, 2022-10-05,36.0,430.0,1.045,0.0288
2022-09-09,406.57, 2022-11-18,70.04,465.0,0.535,0.0298
2020-06-08,323.15, 2020-06-19,11.0,281.0,42.37,0.0017000000000000001
2020-12-04,369.81, 2021-03-19,104.96,266.0,104.145,0.0009
2022-08-04,414.2, 2022-09-16,43.0,317.0,97.955,0.0241
2021-04-07,406.57, 2021-04-21,14.0,275.0,131.625,0.0002
2021-01-20,383.85, 2021-02-19,30.0,343.0,42.61,0.0008
2022-11-28,395.93, 2023-03-17,108.96,302.0,98.06,0.043
2022-12-19,380.02, 2024-06-21,549.96,195.0,192.94,0.042800000000000005
2022-07-15,385.09, 2022-07-27,12.0,331.0,54.285,0.0229
2021-05-17,415.52, 2021-07-16,60.0,389.0,30.950000000000003,0.0002
2022-08-11,420.0, 2022-12-16,127.04,453.0,6.715,0.0252
2021-06-29,427.69, 2021-12-17,171.04,339.0,91.73,0.0004
2022-11-24,402.42, 2023-06-16,203.96,379.0,45.785,0.0004
2022-02-16,446.65, 2024-12-20,1038.0,320.0,148.0,0.0039000000000000003
2022-02-10,449.28, 2022-06-17,126.96,190.0,259.355,0.0040999999999999995
2021-09-01,451.85, 2022-03-18,198.0,482.0,6.535,0.0005
2021-01-22,382.82, 2021-02-26,35.0,370.0,17.985,0.0008
2022-01-12,470.96, 2022-06-17,155.96,392.0,84.565,0.0012
2021-10-14,442.47, 2021-11-19,36.04,496.0,0.025,0.0005
2022-11-25,402.33, 2022-12-07,12.0,396.0,8.955,0.042199999999999994
2021-03-30,394.78, 2022-03-18,353.0,270.0,127.53,0.0002
2022-12-05,399.58, 2022-12-30,25.0,462.0,0.015,0.042699999999999995
2021-08-10,442.67, 2021-08-13,3.0,436.0,6.95,0.0005
2020-07-17,321.7, 2022-06-17,700.0,375.0,11.735,0.0011
2021-05-27,419.2, 2021-06-07,11.0,454.0,0.005,0.0002
2022-05-19,389.46, 2022-09-16,120.0,473.0,0.54,0.0104
2020-07-20,324.27, 2020-07-27,7.0,301.0,23.61,0.0013
2021-01-22,382.82, 2021-05-21,118.96,425.0,1.94,0.0008
2021-02-11,390.71, 2022-02-18,372.0,360.0,53.03,0.0005
